trail_id,name,area_name,estimated_strenuousness_score
10034730,Biscayne National Park Walk,Biscayne National Park,2
10016305,Mahogany Hammock Trail,Everglades National Park,1
10016478,Everglades Coastal Prairie Trail,Everglades National Park,2
10025862,Fort Jefferson Loop,Dry Tortugas National Park,1
10002315,Pinelands Trail,Everglades National Park,1
10017967,Everglades National Park East Entrance to Flamingo Scenic Route,Everglades National Park,2
10111232,Blackbird Marsh Trail,Fort Pickens National Park,1
10026433,Nine Mile Pond,Everglades National Park,2
10294502,Black Creek Canal Trail,Biscayne National Park,1
10013214,Bobcat Boardwalk Trail,Everglades National Park,1
10347885,Jetty Trail,Biscayne National Park,1
10005233,Eco Pond Trail,Everglades National Park,1
10015102,Guy Bradley Trail,Everglades National Park,1
10013481,Snake Bight Trail,Everglades National Park,1
10030904,Flamingo Campground,Everglades National Park,1
10236016,West Lake Trail,Everglades National Park,1
10236014,Bear Lake Trail,Everglades National Park,2
10267812,Flamingo to Coot Bay,Everglades National Park,2
10003259,Christian Point Trail,Everglades National Park,2
10013224,Rowdy Bend Trail,Everglades National Park,2
10267811,Wilderness Waterway,Everglades National Park,4
10021066,Fakahatchee Island,Everglades National Park,4
10294501,Boca Chita Trail,Biscayne National Park,1
10395621,Otter Cave Hammock Trail,Everglades National Park,1
10267870,West Lake Canoe Trails,Everglades National Park,2
10259207,Clayton County International Park Trail,"Clayton Co International Park, Jonesboro GA",3
10042890,Cowles Bog Trail,Indiana Dunes National Park,3
10018166,Little Calumet River Trail Loop,Indiana Dunes National Park,3
10018164,West Beach Loop with Scallop Dunes and Long Lake Trail,Indiana Dunes National Park,3
10033779,Dune Succession and West Beach Walk,Indiana Dunes National Park,1
10323594,West Beach Loop,Indiana Dunes National Park,1
10338879,Miller Woods Trail,Indiana Dunes National Park,1
10265729,Dune Ridge Trail,Indiana Dunes National Park,3
10249715,Tolleston Dunes,Indiana Dunes National Park,3
10351455,Beach Trail to Waverly Beach,Indiana Dunes National Park,1
10018161,Indiana's Lake Michigan Shoreline Scenic Drive,Indiana Dunes National Park,4
10331078,Portage Lake Front River Walk,Indiana Dunes National Park,1
10496321,Bailey Homestead Loop,Indiana Dunes National Park,1
10495796,Trail 3,Indiana Dunes National Park,1
10337618,Calumet Trail,Indiana Dunes National Park,2
10369418,Great Marsh Trail Loop,Indiana Dunes National Park,1
10496311,Bailey Cemetary Trail,Indiana Dunes National Park,1
10236102,Green River Bluffs Trail,Mammoth Cave National Park,3
10234750,Cedar Sink Trail,Mammoth Cave National Park,1
10028243,Mammoth Cave National Park Scenic Drive,Mammoth Cave National Park,2
10236103,Sinkhole Trail,Mammoth Cave National Park,1
10003973,Echo River Spring and Sinkhole Loop,Mammoth Cave National Park,1
10236104,Echo River and River Styx Springs Trail,Mammoth Cave National Park,1
10039482,Sal Hollow and Buffalo Creek Loop Trail,Mammoth Cave National Park,2
10268406,Dixon Cave Trail Loop,Mammoth Cave National Park,1
10023428,First Creek Lake Trail,Mammoth Cave National Park,3
10236097,McCoy Hollow Trail,Mammoth Cave National Park,5
10269382,Heritage Trail Loop,Mammoth Cave National Park,1
10039481,Mammoth Cave Park Long Loop Trail,Mammoth Cave National Park,4
10272353,Big Hollow North and South Loops Trail,Mammoth Cave National Park,4
10269383,Mammoth Cave Railroad Trail,Mammoth Cave National Park,4
10236099,Sand Cave Trail,Mammoth Cave National Park,1
10236100,Sloan's Crossing Pond Trail,Mammoth Cave National Park,1
10288689,Turnhole Bend Nature Trail,Mammoth Cave National Park,1
10339232,Echo River Spring Trail,Mammoth Cave National Park,1
10236062,Buffalo Trail,Mammoth Cave National Park,2
10037956,Turnhole Bend via Buffalo Trail,Mammoth Cave National Park,2
10030501,White Oak Trail,Mammoth Cave National Park,4
10236098,Wet Prong Trail,Mammoth Cave National Park,4
10041962,Raymer Hollow Trail,Mammoth Cave National Park,4
10037955,Collie Ridge Loop,Mammoth Cave National Park,2
10474893,Buffalo Creek and Saw Hollow Loop,Mammoth Cave National Park,4
10382120,"Maple Springs, Raymer Hollow Trail, and Mill Branch Trail Loop",Mammoth Cave National Park,4
10033788,Blair Spring Trail,Mammoth Cave National Park,4
10039483,Good Spring West Trail [CLOSED],Mammoth Cave National Park,3
10006208,The Beehive Loop Trail,Acadia National Park,5
10006042,Cadillac North Ridge Trail,Acadia National Park,3
10241910,Jordan Pond Full Loop Trail,Acadia National Park,3
10260660,Ocean Path and Gorham Mountain Loop Trail,Acadia National Park,3
10010417,Cadillac Mountain South Ridge Trail Loop,Acadia National Park,5
10279767,"Precipice, Orange and Black and Champlain North Ridge Trail Loop",Acadia National Park,5
10235826,Ocean Path Trail: Thunder Hole and Monument Cove,Acadia National Park,1
10012621,Great Head Trail (Short Option),Acadia National Park,3
10260691,South Bubble Mountain and Jordan Pond Loop,Acadia National Park,3
10258661,Cadillac Summit Loop Trail,Acadia National Park,1
10000347,Acadia Mountain and St. Sauveur Mountain Trail Loop,Acadia National Park,5
10274864,Gorham Mountain,Acadia National Park,3
10016038,Bubbles Trail to Conners Nubble and Eagle Lake,Acadia National Park,3
10235832,Ship Harbor Trail,Acadia National Park,1
10011593,Penobscot Mountain Trail,Acadia National Park,3
10000030,Dorr Mountain Ladder Trail,Acadia National Park,5
10016942,Beech Mountain Loop Trail,Acadia National Park,3
10009072,Bar Island Trail,Acadia National Park,1
10277873,Great Head Trail (Full Loop),Acadia National Park,3
10002987,Wonderland Trail,Acadia National Park,1
10015501,The Bowl Trail,Acadia National Park,3
10030291,Eagle Lake Carriage Road Trail,Acadia National Park,2
10007378,Flying Mountain Trail,Acadia National Park,3
10258677,Acadia Mountain and Man O War Trail,Acadia National Park,3
10014248,Gorge Path Trail,Acadia National Park,3
10007829,North Gorham Mountain Trail,Acadia National Park,1
10356531,Thunder Hole,Acadia National Park,1
10010045,Pemetic North and South Ridge Trails,Acadia National Park,5
10355329,The Beehive via Bowl Trail,Acadia National Park,3
10011223,Sargent Mountain South Ridge Trail,Acadia National Park,4
10013878,Champlain Mountain & Beehive Loop Trail,Acadia National Park,4
10013403,Jordan Cliffs Trail to Penobscot Mountain,Acadia National Park,5
10007749,Jordan Pond East Side Trail,Acadia National Park,3
10014845,North Bubble Trail,Acadia National Park,3
10258683,Bass Harbor Head Light Trail,Acadia National Park,3
10302636,Jordan Pond to South Bubble Summit,Acadia National Park,3
10289730,The Bubbles and North Bubble,Acadia National Park,3
10289978,"Beehive, Gorham Mountain and Ocean Path Loop",Acadia National Park,5
10235861,Dorr Mountain Cannon Brook Loop Trail,Acadia National Park,5
10014213,"Jordan Pond, Sargent Mountain, and Penobscot Mountain Loop Trail",Acadia National Park,4
10009328,Parkman Mountain Trail,Acadia National Park,3
10008614,Beech Cliff Trail via Beech Cliff Loop,Acadia National Park,3
10000541,Sargent Mountain and Gilmore Peak via Giant Slide Trail,Acadia National Park,5
10013499,Jesup Trail,Acadia National Park,1
10007701,Jordan Pond West Side Trail,Acadia National Park,3
10007431,Beachcroft Path Trail,Acadia National Park,3
10235834,Champlain North Ridge Trail,Acadia National Park,3
10258957,Schiff Path to Dorr Mountain,Acadia National Park,5
10322999,"Beehive, the Bowl, Gorham Mountain, Ocean Drive Loop",Acadia National Park,5
10007964,Witch Hole Pond Carriage Trail,Acadia National Park,2
10003667,Beech Cliff  Ladder and Canada Cliff Loop,Acadia National Park,3
10009027,Norumbega Mountain and Hadlock Ponds Loop Trail,Acadia National Park,3
10258662,Compass Harbor Trail,Acadia National Park,1
10258969,Hunters Beach Trail,Acadia National Park,1
10009396,Perpendicular Trail,Acadia National Park,5
10011012,Beech Mountain and Valley Loop,Acadia National Park,3
10013121,Cadillac Mountain West Face Trail,Acadia National Park,5
10297173,Pemetic Mountain via Pemetic Northwest Trail,Acadia National Park,3
10258978,Jordan Pond Carry to Eagle Lake and Bubbles Trails Loop,Acadia National Park,3
10260690,Acadia Park Loop Road,Acadia National Park,2
10009660,Conners Nubble Trail,Acadia National Park,3
10033567,Around The Mountain Loop Trail,Acadia National Park,5
10010498,Bald Peak Trail,Acadia National Park,3
10005044,Canon Brook Trail,Acadia National Park,3
10291331,Sargent Mountain,Acadia National Park,3
10272276,Schoodic Head Overlook and The Anvil Loop Trail,Acadia National Park,3
10028047,"Witch Hold Pond, Eagle Lake and Around Mountain Carriage Road",Acadia National Park,4
10005452,Dorr Mountain North Ridge Trail to Gorge Path Loop,Acadia National Park,5
10241325,Bernard Mountain Loop Trail,Acadia National Park,5
10290537,Bubble Pond Carriage Trail,Acadia National Park,4
10258956,Homans and Emery Path,Acadia National Park,1
10017247,Lower Hadlock Pond Loop Trail,Acadia National Park,3
10017169,Mansell Mountain Loop Trail,Acadia National Park,3
10290655,"Spring, Penobscot Mountain, Deer Brook and Jordan Pond Path Loop",Acadia National Park,3
10235828,Schooner Head Path,Acadia National Park,2
10015098,Day Mountain Trail,Acadia National Park,1
10258997,Saint Sauveur Mountain and Valley Peak Loop Trail,Acadia National Park,3
10347877,"Beehive, The Bowl, and Gorham Mountain",Acadia National Park,3
10242131,Long Pond And Great Notch Trails,Acadia National Park,3
10259004,Alder and Anvil Trails Loop,Acadia National Park,3
10279795,Beachcroft Path and Champlain North Ridge Trail,Acadia National Park,3
10258673,Quarry Path and Otter Cove Trail,Acadia National Park,1
10014092,Maple Spring Trail,Acadia National Park,3
10254744,Little Long Pond,Acadia National Park,1
10258977,Jordan Stream Path,Acadia National Park,1
10009579,Valley Peak Trail,Acadia National Park,3
10319881,"Cannon Brook, Cadillac South Ridge and Ladder Trail",Acadia National Park,3
10239622,Carriage and Around Mountain Road Loop,Acadia National Park,1
10356349,Bubbles Divide via Jordans Pond Path,Acadia National Park,3
10013918,Valley and Beech South Ridge Trails,Acadia National Park,3
10006975,Beech Mountain West Ridge Trail,Acadia National Park,3
10013411,Schoodic Head Trail,Acadia National Park,3
10001420,Deer Brook Trail via Jordan Pond Path,Acadia National Park,5
10009813,Razorback Trail,Acadia National Park,3
10342865,Jesup Path,Acadia National Park,1
10309573,Jordan Cliffs to Sargent and Penobscot Mountain Loop,Acadia National Park,3
10347976,Cadillac North Ridge Trail to South Ridge Trail,Acadia National Park,4
10008569,Asticou and Jordan Pond Path,Acadia National Park,1
10352558,Saint Sauveur and Acadia Mountain,Acadia National Park,4
10258966,Triad and Pemetic East Cliff Trails,Acadia National Park,3
10030292,Stratheden Trail,Acadia National Park,1
10276731,"Canon Brook, Cadillac South Ridge and Dorr Mountain South Ridge Trail Loop",Acadia National Park,4
10003725,The Anvil Trail,Acadia National Park,3
10000372,Valley Cove Trail,Acadia National Park,1
10352247,Cadillac Mountain North Ridge and Gorge Path Loop,Acadia National Park,5
10282890,"Mansell Mountain via Perpendicular, Razorback and Cold Brook Trail Loop",Acadia National Park,3
10028045,Ledge Trail to Saint Sauveur Trail,Acadia National Park,3
10012463,Kebo Mountain and Dorr North Ridge Trails,Acadia National Park,3
10012701,Valley Trail to Canada Cliff Trail,Acadia National Park,1
10354104,"Precipice, Orange, Black Path and Schooner Head Loop",Acadia National Park,3
10235846,Acadia Long Pond Loop Trail,Acadia National Park,3
10338973,Alder Trail to The Anvil,Acadia National Park,1
10009227,Bernard Mountain Trail,Acadia National Park,3
10347950,Penobscot Mountain and Bubbles Loop,Acadia National Park,5
10016643,A. Murray Young Path via Canon Brook  and Dorr South Ridge Trail,Acadia National Park,5
10346860,Parkman to Sargent to Maple Springs via Carriage Road,Acadia National Park,3
10357220,"Bowl, Beehive, Chaplain South Ridge and The Precipice Trail",Acadia National Park,4
10003185,Hunters Brook Trail,Acadia National Park,3
10326985,Jordan Stream and Carriage Road Loop,Acadia National Park,1
10015481,Dorr Mountain North Ridge Trail to Ladder Trail,Acadia National Park,3
10336808,Cadillac Man via Ladder Trail,Acadia National Park,3
10312233,Cadilac Mountain via Visitor Center,Acadia National Park,3
10347623,"North Bubble, South Bubble and Pemetic Mountain Loop",Acadia National Park,4
10301297,Jordan Pond Nature Trail,Acadia National Park,1
10011904,Hemlock Trail,Acadia National Park,1
10258982,Sargent East Cliffs Trail,Acadia National Park,5
10002084,Sluiceway Trail,Acadia National Park,3
10357489,Sundew Trail,Acadia National Park,1
10259002,Duck Harbor Mountain and Goat Trails to Deep Cove,Acadia National Park,3
10258959,Kebo Mountain Loop Trail,Acadia National Park,3
10512851,Dorr Mountain via Wild Gardens to Schiff to Emery Path,Acadia National Park,3
10376701,Schoodic Head and Buck Cove Mountain Trail,Acadia National Park,3
10290536,Aunt Betty Loop,Acadia National Park,4
10344064,Champlain Ridge via The Beehive Trail,Acadia National Park,4
10531584,"Flying Mountain, Valley Peak and St Sauveur Peak Trail",Acadia National Park,1
10004090,Great Notch Trail,Acadia National Park,3
10006506,Western Head and Cliff Trail,Acadia National Park,3
10009723,Alder Path Trail,Acadia National Park,1
10258651,Great Meadow Loop Trail,Acadia National Park,1
10330013,Bubble Divide and Sargent East Cliffs Trail Loop,Acadia National Park,3
10033568,Acadia East Trail,Acadia National Park,1
10444304,"Dorr, Cadillac, Pemetic and Dike Peak Loop",Acadia National Park,4
10477761,Duck Brook Trail,Acadia National Park,1
10012522,Little Harbor Brook Trail,Acadia National Park,1
10003798,Triad Peak Loop,Acadia National Park,3
10006288,Western Mountain Ridge Trail,Acadia National Park,3
10357245,Bernard Mountain: West Ledge Trail,Acadia National Park,3
10258953,Orange and Black Path Trail,Acadia National Park,3
10355503,Lower Harbor Trail,Acadia National Park,1
10012262,Spring Trail and Amphitheater Trail,Acadia National Park,1
10005747,Duck Harbor and Deep Cove Trail,Acadia National Park,2
10539067,Beech Mountain West Ridge and South Ridge Trails Loop,Acadia National Park,3
10006592,Great Long Pond Trail from Great Notch,Acadia National Park,4
10338365,Sargeant Mountain Ridge Loop,Acadia National Park,5
10324476,McFarland Mountain and Youngs Mountain Trail,Acadia National Park,3
10526285,"Mansel, Bernard and Beach Mountain Loop",Acadia National Park,5
10290169,Acadia Carriage Road from Bar Harbor to Jordan Pond,Acadia National Park,4
10340472,Homans Path to Kane Path to Wild Gardens Path Loop,Acadia National Park,3
10042693,Ledge Trail,Acadia National Park,3
10477074,Cadillac North Ridge Trail to Cadilac South Ridge Trail,Acadia National Park,4
10376686,Wonsqueak Bike Path Loop,Acadia National Park,1
10263509,Homan Path loop,Acadia National Park,3
10376706,Frazer Point via Frazer Creek Bike Path,Acadia National Park,1
10011991,Bowditch and Long Pond Trails via Duck Harbor Trail,Acadia National Park,5
10419277,Redfield Hill Loop,Acadia National Park,1
10505598,Schoodic Woods to Blueberry Hill,Acadia National Park,3
10350967,Pretty Marsh Trail,Acadia National Park,1
10001379,South Face Trail,Acadia National Park,3
10372065,Jordan Cliffs Trail to Bubbles Trail to Jordan Pond Path,Acadia National Park,3
10330014,"Bubble Divide, Sargent East Cliffs, Penobscot Mountain Trail",Acadia National Park,4
10531734,Valley Trail and Canada Cliff Loop,Acadia National Park,1
10526284,"Jordan Cliffs, South Bubble and Pemetic Mountain Loop",Acadia National Park,5
10477083,Champlain North Ridge to Champlain South Ridge to Gorham Mountain Trail,Acadia National Park,3
10001291,Western Head via Goat Trail,Acadia National Park,3
10008622,Birch Spring Trail,Acadia National Park,5
10259006,Median Ridge and Nat Merchant Trails,Acadia National Park,3
10259003,Eben's Head Trail,Acadia National Park,1
10376696,Birch Harbor Mountain Bike Path,Acadia National Park,2
10267407,Scenic Shore Trail [PRIVATE PROPERTY],Acadia National Park,5
10236223,Greenstone Ridge Trail: Windigo to Tobin Harbor,Isle Royale National Park,5
