trail_id,name,difficulty_rating
10498105,Buck Mountain Summit,4
10041994,Grizzly Lake Trail,3
10539983,Granite Canyon and Teton Crest Trail Loop,4
10259158,Divide Mountain Trail,3
10031076,Antelope Spring Loop Trail,3
10039555,East Entrance to Fishing Bridge Drive,4
10479176,Death Canyon Trail,4
10006439,Summit Lake Trail,4
10020579,Tower Creek Trail,3
10235734,Eleanor Lake Trail,2
10405729,Yellowstone Lake to Old Faithful via Southern Boundary,4
10265481,Shoshone Lake Via Canoe,3
10344521,Rendezvous Mountain Trail to String Lake,4
10403960,Teton Canyon Road,3
10010569,Buffalo Plateau Trail,4
10259172,Bliss Pass via Slough Creek,4
10001894,Open Canyon Trail to Marion Lake,4
10258933,Lamar River Stock Cutoff Trail,2
10327580,Grand Teton National Park Pathway,4
10348627,Hayden’s Valley Loop,4
10422409,Biscuit Basin to Goose Lake via Little Firehole,4
10259156,Bechler Short Loop Trail,3
10011986,Falls River Basin Trail,4
10407695,Clark's Fork Canyon West End Trail,3
10005669,Mount Holmes Trail,4
10259212,Two Ocean Loop Trail,4
10353479,Firehole River Trail,2
10259196,Cache Lake Trail,4
10258656,Glade Creek Trail,3
10370293,Death Canyon Trailhead to Jenny Lake Dock,4
10026571,Heart Lake and the Two Ocean Plateau Loop Trail,4
10259210,Yellowstone Lake to Heart Lake Trail,4
10041078,Pitchstone Plateau Trail,4
10258762,Turbid Lake Trail,4
10258931,Agate Creek,4
10370110,Fawn Lake via Fawn Pass Trail,4
10405628,Lava Creek to Suspension Bridge,3
10271541,Heart Lake and Two Ocean Plateau Loop,4
10259214,Fern Lake Loop Trail,4
10004705,Sour Creek Trail,3
10007519,Solfatara Creek Trail,4
10485241,Cottonwood Creek,2
10259162,Mist Creek Pass Trail,4
10014860,Arizona Creek Trail,4
10259199,The Gallatin Skyline Trail,4
10294494,Trilobite Lake,4
10244338,Barronette Ski Trail,3
10494972,Fountain Flat Drive,2
10016254,Cygnet Lakes Trail,3
10008932,Sheffield Creek Trail,4
10263428,Berry Creek Loop,4
10239491,Fuzzy Bunny Trail to Phillips Connector,3
10297992,Heart Lake and Creek Trail,4
10013159,Cache Creek Trail,3
10467170,Upper Jade Lake Trek,3
10259170,Bull Mountain Loop Trail,4
10000266,Coyote Creek Trail,4
10494968,Sentinel Meadows and Fairy Falls Loop,3
10259159,Robinson Creek Trail To Robinson Lake,2
10311293,East Shore Yellowstone Lake and Heart Lake to South Entrance,4
10011074,Old Marysville Road,4
10348039,Pitchstone Plateau to Union Falls to Grassy Lake Reservoir,4
10001312,Pelican Cone Trail,4
10305973,Heart Lake to South Entrance Trail via Thorofare Trail,4
10263431,Middle Pilgram Creek Trail,4
10467163,Lost Lake,3
10011061,Tern Lake Trail,4
10011118,Owl Creek Trail to Moose Basin Divide,4
10462770,Madison River West Entrance Road,3
10032756,Bechler River Cutoff Trail,2
10540286,"Taggart Lake, Lake Taminah, Shoshoko Falls",4
10523189,"Boundary Creek, Bechler Meadows and Bechler River",4
10259203,Sportsman Lake Trail,4
10467160,"Bonneville Pass, Kissinger Lakes Loop",4
10485144,Eagle Peak,4
10477344,Three Rivers Junction to Douglas Knob,3
10477339,Dunanda Falls to Three Rivers Junction,4
10467167,Continental Divide Snowmobile Route,4
10477347,Douglas Knob to Old Faithful,4
10483557,Yellowstone Lake East Shore to 6D1 Trail,4
10292442,Five Senses Trail to Octopus Spring and Five Sisters Spring [CLOSED],2
10470387,Black Canyon via Blacktail Deer Creek Trailhead [PRIVATE PROPERTY],4
10010442,Kilauea Iki Trail and Crater Rim Trail,2
10266617,Kalapana Lava Viewing,3
10009483,Pu'u Huluhulu via Napau Crater Trail,2
10405832,Halema’uma’u Steam Bluff and Sulfur Banks,1
10012920,Puu Loa Petroglyphs Trail,1
10006503,Mauna Loa via Observatory Trail and Summit Trail,4
10013868,Devastation Trail to Puu Puai Overlook,1
10176129,End of Chain of Craters Road Trail to Lava Viewing,3
10005198,Sandalwood (Iliahi) Trail,1
10014100,Halema'uma'u Trail,2
10004712,Kipuka Puaulu Trail,1
10244237,End of Chain of Craters Road to Active Lava Flow,3
10013779,Hilina Pali Trail,4
10007409,Nāulu Trail,3
10017468,Mauna Loa Trail,4
10398366,Crater Rim Drive,2
10036445,Napau Crater Trail to Makaopuhi Crater,4
10405833,Kilauea Iki Trail,2
10027184,Puna Kau Trail to Halape Trail,4
10006534,Keauhou Trail,4
10028927,Kau Desert Footprints Trail,3
10259012,Mauna Loa Trail to Red Hill,4
10011933,Puna Kau Trail,4
10027795,Puna Kau Trail to Apua Point,3
10396524,Crater Rim Trail: East from Jaggar Museum,2
10393193,Mauna Ulu Eruption Trail,2
10001208,Halape Trail,4
10427569,Mauna Loa Cabin Trail via Observatory Trail,4
10006161,Old Hawaiian Trail,4
10235923,Mauna Iki Trail to Kulanaokuaiki Campground,4
10038551,Thurston Lava Tube Trail [CLOSED],2
10332755,Palm Trail,3
10259492,Kilauea Craters Trail [CLOSED],3
10000825,Byron Ledge Trail from Devastation Trailhead [CLOSED],3
10391957,Byron Ledge & Halema'uma'u Loop [CLOSED],3
10005997,Pipiwai Trail and Waimoku Falls,2
10002035,Sliding Sands Trail,3
10028926,Seven Sacred Pools Trail ('Ohe'o Gulch),1
10040498,Halalai'i and Pu'unaue Trail,4
10011093,Halemau'u Haleakala Overlook Trail,3
10284542,Haleakala Crater Trail,4
10027793,Pa Ka'oao Trail,1
10236002,Leleiwi Overlook Trail,1
10236006,Pa ka'oao Trail (White Hill Trail),1
10008302,Silversword Loop Via Halemau'u Trail,4
10236001,Keonehe'ehe'e Trail,4
10258707,Red Hill Overlook Summit Trail,1
10014989,Kaupo Trail,4
10259465,Ka Lu'u o ka O'o Cinder Cone via Crater and Sliding Sands Trail [CLOSED],4
